iterations,fitness,time
0,173.0,0.004682753
10,173.0,0.009303707
20,172.0,0.013313588
30,173.0,0.017410917
40,177.0,0.021410206
50,185.0,0.025216907
60,193.0,0.029006523
70,197.0,0.032922763
80,196.0,0.03691473
90,202.0,0.041483185
100,205.0,0.045898548
110,213.0,0.049626606
120,225.0,0.053263822
130,216.0,0.057091416
140,224.0,0.060643909
150,233.0,0.064215979
160,233.0,0.067991379
170,242.0,0.071611547
180,242.0,0.075432082
190,237.0,0.080248317
200,245.0,0.083965042
210,244.0,0.088597129
220,257.0,0.092157856
230,250.0,0.095609758
240,253.0,0.099304572
250,251.0,0.102891989
260,257.0,0.10629831
270,254.0,0.109551494
280,255.0,0.115051641
290,258.0,0.119478571
300,256.0,0.122984295
310,258.0,0.126509442
320,259.0,0.129875488
330,256.0,0.133336968
340,261.0,0.136626995
350,262.0,0.139930595
360,257.0,0.143068986
370,262.0,0.146270471
380,263.0,0.149749864
390,263.0,0.153009153
400,263.0,0.15670152
410,262.0,0.160642361
420,264.0,0.164115148
430,269.0,0.167464578
440,269.0,0.170670257
450,269.0,0.173957205
460,271.0,0.177221681
470,269.0,0.180702327
480,270.0,0.184356698
490,269.0,0.188097947
500,273.0,0.191847808
510,275.0,0.195197801
520,275.0,0.199481392
530,273.0,0.20326626
540,267.0,0.206625192
550,271.0,0.20979277
560,269.0,0.212924665
570,274.0,0.216306906
580,276.0,0.219513032
590,273.0,0.222671362
600,275.0,0.225815524
610,276.0,0.229098972
620,274.0,0.232169076
630,276.0,0.236333141
640,276.0,0.239847745
650,278.0,0.243233442
660,276.0,0.246341015
670,275.0,0.249460022
680,276.0,0.255314239
690,277.0,0.258370215
700,273.0,0.261612121
710,275.0,0.264909899
720,274.0,0.268527695
730,278.0,0.272594092
740,274.0,0.277146728
750,275.0,0.280913603
760,274.0,0.284859807
770,274.0,0.288130686
780,278.0,0.29167455
790,274.0,0.295078848
800,280.0,0.298263883
810,280.0,0.301482718
820,273.0,0.304635216
830,276.0,0.308013017
840,272.0,0.311084966
850,275.0,0.315320747
860,272.0,0.318730814
870,271.0,0.321968199
880,272.0,0.325160438
890,278.0,0.328276427
900,275.0,0.331619513
910,276.0,0.335087147
920,272.0,0.338177747
930,274.0,0.341606514
940,274.0,0.344920438
950,272.0,0.348154807
960,278.0,0.35234085
970,277.0,0.35606888
980,273.0,0.360205339
990,271.0,0.364253188
1000,273.0,0.367923494
1010,273.0,0.371973166
1020,272.0,0.375237351
1030,280.0,0.378501194
1040,276.0,0.381599205
1050,274.0,0.384713941
1060,274.0,0.388064406
1070,279.0,0.392173648
1080,281.0,0.397924552
1090,279.0,0.401301872
1100,278.0,0.404540737
1110,279.0,0.407884302
1120,278.0,0.411108548
1130,281.0,0.414533072
1140,280.0,0.417617974
1150,280.0,0.421156151
1160,278.0,0.424382329
1170,281.0,0.427525827
1180,282.0,0.431891624
1190,281.0,0.435741354
1200,281.0,0.439364445
1210,285.0,0.442819014
1220,278.0,0.447051512
1230,279.0,0.450710236
1240,281.0,0.454202461
1250,282.0,0.457792042
1260,281.0,0.461221492
1270,278.0,0.464291212
1280,280.0,0.467497076
1290,283.0,0.471752626
1300,283.0,0.475218754
1310,284.0,0.478718214
1320,284.0,0.481751057
1330,286.0,0.485411921
1340,290.0,0.488807619
1350,290.0,0.492107348
1360,292.0,0.495197928
1370,288.0,0.498585208
1380,288.0,0.501679921
1390,291.0,0.504821722
1400,291.0,0.508932588
1410,287.0,0.513040441
1420,287.0,0.516647257
1430,288.0,0.519880655
1440,290.0,0.523089186
1450,291.0,0.526440573
