iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.118764191492,0.118075278904,0.66,0.708,0.001034967
10,0.118521086986,0.117854219015,0.654666666667,0.7,0.01251282
20,0.118433861805,0.117839476938,0.656,0.7,0.021792931
30,0.118224163711,0.117545078791,0.646666666667,0.708,0.031813339
40,0.118504636645,0.117621501242,0.525333333333,0.524,0.044525027
50,0.117917760913,0.117142417444,0.657333333333,0.704,0.053418423
60,0.117704651909,0.116985909853,0.650666666667,0.708,0.062636953
70,0.117528195382,0.116892998589,0.642666666667,0.696,0.072406502
80,0.115822152604,0.114911816763,0.653333333333,0.712,0.08170375
90,0.11561506988,0.11439713986,0.662666666667,0.688,0.090684832
100,0.115672362111,0.114378521773,0.525333333333,0.524,0.101012575
110,0.114864121524,0.114388916468,0.657333333333,0.668,0.110666489
120,0.115005080436,0.114371785397,0.648,0.68,0.119957215
130,0.114753731219,0.11453027748,0.656,0.652,0.129096292
140,0.114656598649,0.114188083206,0.657333333333,0.668,0.138591813
150,0.114292650575,0.11349131703,0.657333333333,0.664,0.147596969
160,0.111150347996,0.109756552514,0.650666666667,0.672,0.15742659
170,0.121795650109,0.126600400395,0.562666666667,0.516,0.166407082
180,0.110847810134,0.109622721363,0.650666666667,0.676,0.176412499
190,0.110866632775,0.109278314784,0.650666666667,0.676,0.185933102
200,0.110702960528,0.109049175712,0.653333333333,0.692,0.196354004
210,0.109826167914,0.108160629221,0.658666666667,0.692,0.207484824
220,0.110040436453,0.107780921893,0.656,0.692,0.218756105
230,0.109460608218,0.107763623499,0.654666666667,0.696,0.2284367
240,0.109293841705,0.107164960373,0.662666666667,0.704,0.23985459
250,0.108836620538,0.106936342049,0.662666666667,0.696,0.250218226
260,0.108909892336,0.106284548367,0.662666666667,0.72,0.259795413
270,0.103943251642,0.102297649614,0.673333333333,0.712,0.268758012
280,0.103633416789,0.102008276856,0.674666666667,0.712,0.279307227
290,0.103462096517,0.102114669183,0.670666666667,0.696,0.288404534
300,0.126845811947,0.129107549042,0.492,0.48,0.297704132
310,0.103170025398,0.100817167787,0.672,0.704,0.30662932
320,0.10299780824,0.100790250703,0.669333333333,0.696,0.316354153
330,0.102832584481,0.100406549173,0.670666666667,0.712,0.325176015
340,0.102547745886,0.100322892115,0.672,0.696,0.334647147
350,0.102237236785,0.100038382648,0.674666666667,0.704,0.343648018
360,0.0980355993421,0.0958853334142,0.7,0.72,0.355448948
370,0.0997776766323,0.0971682066358,0.718666666667,0.744,0.36521332
380,0.0973857006852,0.0955259264845,0.688,0.72,0.374948445
390,0.0968002326675,0.0960900127023,0.693333333333,0.72,0.385254177
400,0.0965768411133,0.0960088634659,0.682666666667,0.708,0.39526439
410,0.0964428732374,0.095770480033,0.686666666667,0.708,0.404588893
420,0.0957015895061,0.0949315733351,0.685333333333,0.716,0.413840206
430,0.095712169706,0.0950583411653,0.684,0.708,0.422936148
440,0.0955530789684,0.0950219335655,0.686666666667,0.708,0.432715071
450,0.0954949664529,0.0949749175174,0.686666666667,0.708,0.442329855
460,0.095358178445,0.0947481940821,0.688,0.708,0.453104601
470,0.0951552935806,0.094166408281,0.702666666667,0.72,0.462281953
480,0.0951028363778,0.0944992879027,0.689333333333,0.708,0.472904676
490,0.093731347749,0.0931853109073,0.686666666667,0.708,0.482291842
500,0.0935330067366,0.0927162810444,0.689333333333,0.716,0.492707608
510,0.0951058141888,0.0950685397224,0.678666666667,0.68,0.501751613
520,0.0902474452695,0.0896905403976,0.7,0.712,0.511830578
530,0.0902441461601,0.0896918382253,0.7,0.712,0.522692855
540,0.0900465717293,0.0893448049842,0.702666666667,0.716,0.533917327
550,0.0900456299411,0.0893442531455,0.702666666667,0.716,0.54268596
560,0.0899706584869,0.089241149663,0.702666666667,0.72,0.552031362
570,0.0899706566676,0.089241149663,0.702666666667,0.72,0.561253277
580,0.10871111434,0.110923432896,0.494666666667,0.484,0.570710147
590,0.0896667500917,0.0887571857649,0.710666666667,0.732,0.57969225
600,0.0867251318277,0.0858118295114,0.78,0.808,0.58997266
610,0.0867251318277,0.0858118295065,0.78,0.808,0.601337026
620,0.0866933797221,0.0858632514022,0.788,0.816,0.6113457
630,0.0872762086252,0.0862487513569,0.774666666667,0.796,0.620553471
640,0.0864477201345,0.0859523832285,0.726666666667,0.744,0.631121878
650,0.0864543432842,0.0861119233872,0.713333333333,0.732,0.640086716
660,0.0880620747357,0.088463200764,0.698666666667,0.708,0.649179678
670,0.0865861533479,0.0856931209557,0.773333333333,0.8,0.658611157
680,0.0816827538712,0.0808438233139,0.754666666667,0.744,0.668449402
690,0.076209247182,0.0749766604807,0.809333333333,0.82,0.677665665
700,0.0762087240495,0.0749765820189,0.809333333333,0.82,0.687332364
710,0.0740379536202,0.0723522873862,0.810666666667,0.828,0.69702809
720,0.074037408864,0.0723601196931,0.810666666667,0.828,0.707667311
730,0.0740306232661,0.072376410718,0.812,0.824,0.71702135
740,0.0740285557896,0.072372264701,0.812,0.824,0.727871224
