iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.122655894015,0.123164845569,0.485333333333,0.476,0.0592304559996
10,0.140220914978,0.140237465177,0.484,0.476,0.618853755999
20,0.130227511874,0.12943151945,0.516,0.524,1.191763248
30,0.103043839327,0.107331000725,0.661333333333,0.608,1.741148678
40,0.123981538639,0.122911853427,0.516,0.524,2.277932546
50,0.109596815813,0.108371027516,0.810666666667,0.816,2.845787571
60,0.122445680678,0.123038617174,0.484,0.476,3.422097568
70,0.0825113110374,0.0820679597433,0.818666666667,0.812,4.002805244
80,0.0769981073338,0.0777267637549,0.796,0.788,4.556396664
90,0.116304709422,0.117710535952,0.496,0.48,5.078803102
100,0.066252117552,0.0665869837921,0.837333333333,0.84,5.61607759
110,0.0600976931066,0.0585003152919,0.850666666667,0.876,6.188605927
120,0.0556790291938,0.05313382873,0.857333333333,0.876,6.753611382
130,0.0535583660331,0.0502009801621,0.857333333333,0.892,7.295333576
140,0.135569261802,0.132766621052,0.517333333333,0.524,7.852874564
150,0.0534899958089,0.0505503843747,0.858666666667,0.888,8.395718713
160,0.0500015085028,0.0472606477341,0.856,0.884,8.936385364
170,0.0529675280917,0.0498991716612,0.873333333333,0.892,9.479287692
180,0.0541403564931,0.0513191816226,0.869333333333,0.892,10.03029352
190,0.0490625675684,0.0474928057265,0.876,0.884,10.583105205
200,0.0500617120475,0.0482783947384,0.874666666667,0.88,11.119954871
210,0.0561434337391,0.0544609289843,0.846666666667,0.848,11.690303057
220,0.0519290058463,0.0497386137665,0.866666666667,0.888,12.253156878
230,0.0494800465586,0.0461864901155,0.872,0.9,12.809534553
240,0.0532226960028,0.0506437162933,0.853333333333,0.876,13.348914333
250,0.0572468789749,0.0529757640753,0.836,0.856,13.895865015
260,0.0522514451761,0.0496417566145,0.864,0.896,14.428863311
270,0.0489650114813,0.0452242852153,0.873333333333,0.9,14.982448164
280,0.0525699379082,0.0507250634256,0.854666666667,0.864,15.53829816
290,0.049928838521,0.0470762816296,0.877333333333,0.892,16.089185334
300,0.0597748067176,0.0561108006359,0.837333333333,0.848,16.62731655
310,0.0503486749803,0.0482335780902,0.868,0.884,17.171310417
320,0.0506862537777,0.048282987313,0.873333333333,0.88,17.73380219
330,0.0499041297928,0.0480087313772,0.869333333333,0.876,18.282110485
340,0.0482802149789,0.0463533223775,0.866666666667,0.892,18.80894686
350,0.0483092853513,0.0458401687406,0.872,0.9,19.324111503
360,0.0471767489886,0.0450095495232,0.877333333333,0.892,19.840118454
370,0.0522698110056,0.0507508782102,0.864,0.86,20.364926745
380,0.0495738552715,0.0479860409994,0.864,0.876,20.870115471
390,0.0475054656121,0.0455476164959,0.865333333333,0.892,21.376911633
400,0.0480635908992,0.0452714546791,0.86,0.888,21.890920596
410,0.0474262004291,0.0443828402508,0.864,0.892,22.407983223
420,0.0514404282312,0.0484476359128,0.849333333333,0.86,22.916422255
430,0.0481490717389,0.0457041912626,0.865333333333,0.884,23.474507586
440,0.0610826519639,0.0626557279019,0.834666666667,0.832,24.02703559
450,0.0466628164108,0.0439570112426,0.869333333333,0.888,24.585577179
460,0.0483029873757,0.0474836779589,0.864,0.872,25.117782304
470,0.0470055663575,0.0455829656963,0.876,0.892,25.64628441
480,0.0491616168039,0.0483455909851,0.868,0.88,26.163069143
490,0.046620358249,0.045299754757,0.88,0.888,26.681656677
500,0.0550933407144,0.0542456383575,0.854666666667,0.856,27.195508998
510,0.0523487337693,0.0484970930838,0.852,0.872,27.716563364
520,0.0477596542135,0.0460359606993,0.870666666667,0.884,28.228811522
530,0.0523043984991,0.0505978842761,0.869333333333,0.88,28.769712346
540,0.0504335787183,0.0476235332898,0.856,0.88,29.302694347
550,0.0534437486102,0.0524877531072,0.856,0.856,29.873422146
560,0.0467550327421,0.0450317816436,0.864,0.884,30.396204867
570,0.0486226005143,0.0471859531256,0.873333333333,0.892,30.940403866
580,0.05336138005,0.0504661200213,0.857333333333,0.876,31.458570383
590,0.0467218661454,0.0453466990585,0.866666666667,0.88,31.985392405
600,0.048213888194,0.047489977048,0.88,0.88,32.56965499
610,0.0695939979027,0.0692620504417,0.878666666667,0.88,33.134239012
620,0.0465744511945,0.0450466433793,0.878666666667,0.896,33.691407876
630,0.0513957743317,0.050030750934,0.857333333333,0.884,34.27022663
640,0.0540105728818,0.053422558704,0.850666666667,0.852,34.808370101
650,0.0499359695352,0.0487020237975,0.866666666667,0.868,35.338001644
660,0.0556791241186,0.0559115029739,0.842666666667,0.844,35.919732025
670,0.050266209468,0.0483426249161,0.861333333333,0.872,36.474591109
680,0.0461671888462,0.0436154821776,0.865333333333,0.888,37.02902802
690,0.0464735007824,0.044481502552,0.878666666667,0.888,37.593139893
700,0.0478530022637,0.0469008275602,0.882666666667,0.884,38.136311065
710,0.0457498603604,0.0440570714669,0.877333333333,0.884,38.702420573
720,0.0462389380531,0.0443137393491,0.876,0.896,39.254807568
730,0.0491080615357,0.0475190489282,0.873333333333,0.888,39.844697506
740,0.0467707908416,0.0448143805971,0.873333333333,0.88,40.425455455
750,0.0481285028892,0.0458112639314,0.874666666667,0.888,40.995516059
760,0.0491054207602,0.0472542148893,0.874666666667,0.888,41.529131002
770,0.0470880307949,0.0451310373057,0.872,0.888,42.052627989
780,0.0459401758215,0.0433180587696,0.873333333333,0.896,42.654679729
790,0.0494439330376,0.0469031037475,0.865333333333,0.88,43.197480848
800,0.0483501371244,0.0453392015296,0.868,0.888,43.708637412
810,0.0453759452872,0.042528535451,0.88,0.892,44.270043408
820,0.0492988556815,0.0471321483356,0.870666666667,0.888,44.82219463
830,0.0536828116624,0.0497991965778,0.858666666667,0.868,45.348884267
840,0.056585365502,0.0539958751009,0.849333333333,0.86,45.896321823
850,0.0462223279253,0.0437861377637,0.878666666667,0.888,46.441335111
860,0.0494257936087,0.0462356431008,0.862666666667,0.876,46.976332712
870,0.0483397440068,0.0466772432068,0.878666666667,0.884,47.587703487
880,0.0491689017211,0.047277280724,0.858666666667,0.876,48.127135738
890,0.0467278399567,0.0438005613585,0.872,0.888,48.705634871
900,0.0517131294948,0.0505448826093,0.865333333333,0.868,49.253039774
910,0.127514124657,0.122404580464,0.517333333333,0.524,49.77904438
920,0.0476883298603,0.0435741813438,0.870666666667,0.88,50.355421874
930,0.0456233805251,0.0433481202988,0.874666666667,0.892,50.905990979
940,0.0449552005189,0.0425341713637,0.881333333333,0.896,51.463738815
950,0.0497789746651,0.0481998032957,0.869333333333,0.888,52.019028976
960,0.0475322972119,0.0469525200508,0.869333333333,0.88,52.557518677
970,0.051395341505,0.049551837295,0.865333333333,0.884,53.132206869
980,0.0547997014781,0.0528753849469,0.862666666667,0.876,53.714675769
990,0.047971069118,0.0448650470256,0.86,0.884,54.262706764
