iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.133438956029,0.134519128566,0.484,0.476,0.0448946049999
10,0.120760968857,0.120686702558,0.516,0.524,0.469304192
20,0.172637727502,0.175235109295,0.326666666667,0.34,0.926477817
30,0.101887186848,0.100586504471,0.832,0.836,1.360094876
40,0.0676924809186,0.0662044336407,0.86,0.888,1.811155888
50,0.073435553782,0.0715605238574,0.853333333333,0.872,2.250395913
60,0.0740177457946,0.0742143872582,0.817333333333,0.8,2.673634171
70,0.0669260497249,0.0661985661525,0.864,0.868,3.089557545
80,0.0685927883899,0.0674334730555,0.849333333333,0.876,3.514679756
90,0.069539167585,0.0698610395409,0.838666666667,0.864,3.937679032
100,0.0595408140466,0.0578774163546,0.842666666667,0.864,4.358063323
110,0.0629169933126,0.0609718671135,0.86,0.88,4.770509399
120,0.057298060024,0.056269002504,0.865333333333,0.872,5.224298361
130,0.0599627269275,0.0579112506879,0.854666666667,0.864,5.661150324
140,0.0624206075881,0.0628859322615,0.84,0.832,6.113767283
150,0.0598832326114,0.058696328077,0.842666666667,0.864,6.556712409
160,0.0579211023697,0.0559735937239,0.868,0.888,7.002216496
170,0.0816281988625,0.0791856318275,0.818666666667,0.848,7.455145433
180,0.0582707801935,0.0577715704712,0.854666666667,0.88,7.930008033
190,0.0567472144668,0.0548826264225,0.857333333333,0.872,8.375985071
200,0.0553969265096,0.053128917738,0.865333333333,0.88,8.818751579
210,0.0619945287793,0.060770287833,0.836,0.84,9.266636833
220,0.0525128875081,0.0501914829766,0.868,0.892,9.728165616
230,0.0532382072119,0.0504858139435,0.856,0.88,10.199201529
240,0.0539920319861,0.0517136768289,0.86,0.884,10.666404201
250,0.0533188202661,0.0512815199413,0.852,0.884,11.120956994
260,0.0530324607984,0.0511229079505,0.865333333333,0.88,11.544742349
270,0.0510244488379,0.0483407687548,0.864,0.884,11.970282287
280,0.0536003497101,0.0520508247377,0.868,0.884,12.40394709
290,0.0678217639377,0.0701436215683,0.818666666667,0.8,12.848933919
300,0.0487405995971,0.0440866725323,0.877333333333,0.896,13.271640297
310,0.0602851281731,0.0592693692023,0.854666666667,0.876,13.706629678
320,0.0482553579732,0.0440831870077,0.874666666667,0.888,14.144663509
330,0.0481057270655,0.04453244443,0.874666666667,0.884,14.559047822
340,0.0504107806799,0.0481288199065,0.869333333333,0.888,14.971382915
350,0.0540979410999,0.0534366729253,0.870666666667,0.884,15.383755867
360,0.0500097467174,0.0468891312402,0.877333333333,0.888,15.804802095
370,0.0537376197178,0.0502337387884,0.854666666667,0.864,16.219563815
380,0.0881238938974,0.0916608323675,0.806666666667,0.824,16.635815668
390,0.0505878461855,0.0504294919787,0.872,0.876,17.061627035
400,0.0520235409386,0.0463922462133,0.856,0.892,17.509903134
410,0.0487723691831,0.0438656354832,0.869333333333,0.9,17.922961554
420,0.0483723164144,0.0456944901172,0.865333333333,0.888,18.325674326
430,0.0474713947485,0.0431085987479,0.872,0.888,18.75498689
440,0.0549419367517,0.0512115013892,0.857333333333,0.88,19.180155413
450,0.0486462710561,0.0447507162115,0.869333333333,0.892,19.605043062
460,0.0495877668276,0.046246152854,0.876,0.888,20.018237499
470,0.0558138534104,0.0536121369052,0.865333333333,0.888,20.457137741
480,0.0499130134814,0.0458564595911,0.866666666667,0.896,20.902282551
490,0.0483044728518,0.0433315943153,0.869333333333,0.896,21.366255721
500,0.0561763293357,0.0521764573829,0.866666666667,0.888,21.794854783
510,0.0479182843347,0.0422126385137,0.870666666667,0.904,22.22211653
520,0.0498750167343,0.0446920367886,0.873333333333,0.9,22.63380488
530,0.0491232579182,0.0442547866504,0.873333333333,0.9,23.054174423
540,0.048577277834,0.0434823466025,0.872,0.888,23.48513508
550,0.0465658280628,0.0421771567516,0.873333333333,0.912,23.936842823
560,0.0670716707671,0.0642305673863,0.834666666667,0.816,24.433059161
570,0.0485253694242,0.0434738268066,0.870666666667,0.896,24.876371326
580,0.0469208306339,0.0415983379925,0.873333333333,0.904,25.318926717
590,0.0472069715752,0.0418701017922,0.873333333333,0.896,25.751869295
600,0.0464131896696,0.0407567618235,0.881333333333,0.904,26.163936684
610,0.0468441701475,0.0420649667557,0.872,0.9,26.618195417
620,0.0483783457833,0.0443941800818,0.870666666667,0.888,27.07553261
630,0.050319563425,0.045753409423,0.873333333333,0.892,27.529852042
640,0.0486545722152,0.0442629869105,0.873333333333,0.908,27.95099764
650,0.0481645454258,0.0438045312253,0.877333333333,0.892,28.368728594
660,0.0525194292016,0.0496051224571,0.876,0.892,28.789817452
670,0.0468342821598,0.0412639275925,0.876,0.896,29.209243955
680,0.0468416754006,0.0408202522366,0.874666666667,0.9,29.620608745
690,0.0477251907878,0.0426367599456,0.872,0.892,30.026898555
700,0.0473407230009,0.0426807151012,0.869333333333,0.9,30.436129312
710,0.0470010704997,0.0435706452647,0.882666666667,0.904,30.837693964
720,0.0470031768517,0.0427277817556,0.873333333333,0.896,31.241913005
730,0.0479717040468,0.0447411224161,0.874666666667,0.896,31.661662373
740,0.0703316499009,0.067793308085,0.824,0.804,32.059398929
750,0.0488139624595,0.0455744454633,0.877333333333,0.9,32.470621007
760,0.0448112780966,0.0400119804301,0.877333333333,0.908,32.886402291
770,0.0470403599467,0.0418904677082,0.865333333333,0.9,33.325082482
780,0.0466341979829,0.0417575485541,0.866666666667,0.9,33.780205693
790,0.0446338453222,0.0408929997611,0.885333333333,0.908,34.206591434
800,0.0453548469591,0.0407412907703,0.882666666667,0.916,34.650843029
810,0.0456867230328,0.0429957423861,0.874666666667,0.908,35.137394995
820,0.0470298951712,0.0412140813694,0.877333333333,0.892,35.628014413
830,0.0463741464206,0.0415489399924,0.877333333333,0.9,36.108144214
840,0.0459332293482,0.0413183043243,0.876,0.9,36.612826411
850,0.0467795408098,0.0446374252275,0.877333333333,0.888,37.081427449
860,0.0467690537635,0.0415884181984,0.881333333333,0.9,37.506060448
870,0.0463163770438,0.0411209204471,0.878666666667,0.908,37.921702299
880,0.0456429869454,0.0422909008045,0.88,0.896,38.349948223
890,0.0447235072396,0.0418131829264,0.876,0.904,38.757432981
900,0.0492689130584,0.0450832616864,0.86,0.892,39.171090387
910,0.0458325556925,0.0410389830746,0.878666666667,0.904,39.601637362
920,0.0460823517497,0.0416178747148,0.876,0.896,40.019682535
930,0.0492839131545,0.0454680504799,0.88,0.896,40.439797172
940,0.0463164550412,0.041754951,0.874666666667,0.896,40.860267539
950,0.045924564043,0.0407549825297,0.881333333333,0.904,41.286160852
960,0.0463683697234,0.0416516629691,0.88,0.908,41.693031724
970,0.0467798786205,0.0424525672961,0.870666666667,0.9,42.104480957
980,0.0488458164386,0.0433953251348,0.870666666667,0.896,42.511094858
990,0.0453406433272,0.040692595859,0.88,0.904,42.943015678
1000,0.0461215518311,0.0427052155747,0.873333333333,0.9,43.378022885
1010,0.0453628490724,0.0416873254485,0.886666666667,0.908,43.811632448
1020,0.0467361791552,0.0437727708035,0.881333333333,0.9,44.277790002
1030,0.0508715073007,0.0486930051997,0.870666666667,0.888,44.717001727
1040,0.0463308098447,0.0430181068177,0.873333333333,0.896,45.169351125
1050,0.0464031828758,0.0425842766003,0.877333333333,0.896,45.626857092
1060,0.0466853649306,0.0433096520093,0.877333333333,0.896,46.049955626
1070,0.0442421518467,0.0411222083097,0.88,0.904,46.482421751
1080,0.044795760675,0.0413167973495,0.876,0.912,46.894513617
1090,0.0463764206163,0.0418379386766,0.88,0.896,47.30626742
1100,0.0673763989959,0.0700043825688,0.841333333333,0.828,47.727855147
1110,0.0458228730685,0.0421003440482,0.877333333333,0.896,48.140123722
1120,0.0437801152644,0.0395407860688,0.886666666667,0.908,48.578328249
1130,0.0433909671818,0.0395426623412,0.884,0.912,49.003409936
1140,0.0459339605905,0.0391680012962,0.877333333333,0.904,49.416815953
1150,0.046568227065,0.04402565131,0.866666666667,0.888,49.838410068
1160,0.0439745376015,0.0405604911516,0.884,0.908,50.260795895
1170,0.0456341918757,0.0429073379217,0.876,0.88,50.691810378
1180,0.0449953349602,0.0427168449659,0.874666666667,0.9,51.103492234
1190,0.0466566317169,0.0452805752466,0.88,0.912,51.515222734
1200,0.0444414866093,0.0405555054039,0.88,0.904,51.928014697
1210,0.0446753977709,0.0419981907668,0.878666666667,0.884,52.349674779
1220,0.0548073851692,0.0564772277896,0.866666666667,0.852,52.781585559
1230,0.0462505260307,0.0433831313197,0.88,0.908,53.210650247
1240,0.0435188348444,0.0405552117903,0.886666666667,0.908,53.619210488
1250,0.0444058168966,0.0422637312978,0.88,0.908,54.031071175
1260,0.0468235111155,0.0442616202243,0.876,0.904,54.442243608
1270,0.0446146633785,0.0419727820713,0.88,0.892,54.857151346
1280,0.0446607862375,0.0399279446421,0.88,0.912,55.281679183
1290,0.0436545990582,0.0426970319194,0.881333333333,0.888,55.68810169
1300,0.0440396656725,0.0413795641682,0.882666666667,0.912,56.117509705
1310,0.044298573698,0.0422800747826,0.88,0.892,56.565201821
1320,0.0431405491145,0.0406953274192,0.882666666667,0.9,57.028454291
1330,0.0433654514365,0.0421689357278,0.884,0.9,57.460612531
1340,0.0436237326341,0.0410370703805,0.878666666667,0.912,57.888078779
1350,0.0419966447222,0.0382226128431,0.889333333333,0.92,58.295735694
1360,0.0457658653475,0.0439397135388,0.882666666667,0.9,58.712413413
1370,0.0446841360842,0.0433119827472,0.88,0.888,59.182846022
1380,0.0439468065364,0.0412638101737,0.88,0.896,59.688422403
1390,0.0446721962114,0.0396371470029,0.88,0.904,60.159114586
1400,0.0414742228389,0.0364687644884,0.886666666667,0.916,60.558101878
1410,0.043432564174,0.0425788100401,0.882666666667,0.884,60.955997337
1420,0.048363624388,0.0474805857864,0.869333333333,0.896,61.367086202
