iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.174389702746,0.177305287776,0.485333333333,0.476,0.044415333
10,0.11447604623,0.11678781869,0.636,0.592,0.457149999002
20,0.125195412722,0.124629251755,0.514666666667,0.524,0.881672986002
30,0.0967908702915,0.0959591042766,0.848,0.864,1.297220001
40,0.123238606011,0.123332526715,0.684,0.66,1.709453151
50,0.139525478503,0.138143025432,0.516,0.524,2.117764304
60,0.126886559292,0.128334247312,0.530666666667,0.52,2.53491746
70,0.127675088641,0.128969457036,0.502666666667,0.484,2.948565467
80,0.138436593735,0.142947564609,0.485333333333,0.476,3.361348684
90,0.129672913172,0.130973861896,0.413333333333,0.372,3.779258825
100,0.101251757295,0.101358465814,0.54,0.548,4.195127757
110,0.10961794827,0.110797227504,0.538666666667,0.524,4.614474795
120,0.0776656634552,0.0772816240061,0.814666666667,0.816,5.025594274
130,0.0983023103569,0.0994568690152,0.754666666667,0.728,5.447979791
140,0.100293030075,0.099041745065,0.82,0.844,5.872253114
150,0.0834016339037,0.0850417744717,0.790666666667,0.788,6.297263674
160,0.0903173452096,0.0902883880426,0.84,0.844,6.710924727
170,0.0939632806511,0.0936082998334,0.822666666667,0.832,7.130766424
180,0.0870340785008,0.0883995839861,0.809333333333,0.804,7.544437843
190,0.0798903441555,0.0808049178423,0.816,0.816,7.960774694
200,0.0756111372982,0.0766230376284,0.821333333333,0.82,8.374721062
210,0.0748956512581,0.0756086059614,0.844,0.84,8.79042404
220,0.0597437633104,0.0603041195666,0.864,0.872,9.218789838
230,0.060218846011,0.0601648262534,0.868,0.896,9.619588309
240,0.0612175742374,0.0607041475136,0.842666666667,0.86,10.043752598
250,0.0616237293348,0.0609289708443,0.857333333333,0.872,10.445089895
260,0.0648206329873,0.064735982477,0.856,0.868,10.858840196
270,0.0606191361215,0.0610630450816,0.857333333333,0.88,11.279767239
280,0.0657557774947,0.0657732268374,0.858666666667,0.876,11.691436887
290,0.0631918486549,0.0621921346136,0.854666666667,0.884,12.103828777
