iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.22609290968,0.212545298621,0.510666666667,0.54,0.002434729
10,0.0648521829566,0.0686925006945,0.808,0.788,0.026319077
20,0.0517201917758,0.0552040671942,0.848,0.828,0.051920269
30,0.0386287408141,0.046543886448,0.890666666667,0.888,0.075528743
40,0.0322210512118,0.0459900337817,0.914666666667,0.888,0.100293579
50,0.0295613164895,0.0466703248677,0.924,0.884,0.123908515
60,0.0287301711138,0.0477879404218,0.92,0.884,0.149122232
70,0.0269429134904,0.0478862031302,0.930666666667,0.884,0.173868454
80,0.0256576913088,0.0477114480477,0.936,0.888,0.19739678
90,0.0249072312229,0.0490664562284,0.938666666667,0.884,0.221624542
100,0.0241106519746,0.0495153316254,0.937333333333,0.888,0.245053238
110,0.0229607458146,0.0507708339828,0.942666666667,0.88,0.269932049
120,0.0219745777753,0.0522155673918,0.946666666667,0.872,0.294080217
130,0.0209003142036,0.0527301250398,0.950666666667,0.868,0.318244149
140,0.0203226774722,0.052611504885,0.953333333333,0.872,0.343180731
150,0.0203377851883,0.0523311764853,0.952,0.876,0.367135497
160,0.0198604750226,0.0518174036639,0.950666666667,0.88,0.392594115
170,0.0194114185303,0.0512924146083,0.950666666667,0.88,0.417255015
180,0.0191676504446,0.0503609022054,0.952,0.884,0.442587248
190,0.0184226281066,0.04883091608,0.958666666667,0.884,0.465913223
200,0.0176027631176,0.0473753111189,0.96,0.892,0.489312687
210,0.017101719446,0.0473504911353,0.958666666667,0.892,0.514863562
220,0.0168404798867,0.0472146904254,0.962666666667,0.892,0.538710071
230,0.017339092577,0.0470483853564,0.96,0.892,0.565012633
240,0.016643496086,0.0474093483157,0.96,0.892,0.589672426
250,0.0160056850084,0.047452860426,0.965333333333,0.892,0.615381272
260,0.0156951919651,0.0480188487309,0.964,0.892,0.639094537
270,0.0153412015968,0.0487033298489,0.965333333333,0.888,0.664020836
280,0.015158974159,0.0491463743775,0.965333333333,0.884,0.687349944
290,0.0149466393519,0.0496443392621,0.966666666667,0.884,0.711233461
300,0.0147871144238,0.0497801986177,0.966666666667,0.884,0.735370927
310,0.0145207253212,0.0498848880661,0.966666666667,0.884,0.758685396
320,0.0144673323362,0.0500510574312,0.966666666667,0.884,0.784317184
330,0.0143794068633,0.0498665937775,0.966666666667,0.884,0.808803611
340,0.0142665656447,0.0498224029564,0.966666666667,0.884,0.833288124
350,0.0141656195895,0.0498457127695,0.968,0.888,0.857250548
360,0.0141269335974,0.0503225371584,0.966666666667,0.888,0.880818576
370,0.014040354057,0.0505650466344,0.966666666667,0.888,0.904591697
380,0.0139676041929,0.0512862403888,0.968,0.884,0.928424234
390,0.0139073750064,0.0518230323186,0.966666666667,0.884,0.952887282
400,0.0138301962764,0.052020453018,0.968,0.884,0.977307858
410,0.0137687259095,0.0525492966012,0.966666666667,0.88,1.000742029
420,0.0137347180677,0.052819905052,0.966666666667,0.88,1.02471601
