iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.163401051996,0.15442544476,0.510666666667,0.54,0.023742315
10,0.0782360562853,0.0835766322434,0.728,0.708,0.079658581
20,0.0432455816781,0.0481586198101,0.874666666667,0.868,0.12426009
30,0.0352681362707,0.0445813106376,0.908,0.872,0.161202428
40,0.0309205246473,0.0448651709902,0.918666666667,0.888,0.19803814
50,0.0277540826604,0.0433111965119,0.928,0.88,0.231300447
60,0.0257695578495,0.0448773151734,0.932,0.876,0.265460919
70,0.0245893264477,0.0460670282932,0.938666666667,0.876,0.300557105
80,0.0232725008315,0.0479612615594,0.941333333333,0.872,0.340163989
90,0.0220899834222,0.0487792485966,0.942666666667,0.872,0.373769467
100,0.0203821328281,0.0525658095347,0.946666666667,0.864,0.402153728
110,0.0188380039785,0.0542198436515,0.948,0.868,0.433729262
120,0.0178566609116,0.0543666663472,0.954666666667,0.86,0.463882978
130,0.016989416417,0.0558786281072,0.952,0.86,0.492230428
140,0.0162938666608,0.0551250980242,0.962666666667,0.86,0.522888329
150,0.0158148399317,0.0537618975543,0.962666666667,0.864,0.549582674
160,0.015334668325,0.0537854166067,0.962666666667,0.868,0.580026814
170,0.0149495043956,0.054152744339,0.965333333333,0.868,0.606358933
180,0.014524522105,0.0549285250382,0.965333333333,0.864,0.631774801
190,0.0140376476341,0.0551741087407,0.968,0.868,0.660044872
200,0.0135303015865,0.055183494835,0.968,0.864,0.685443468
210,0.0132485773616,0.0551110634223,0.969333333333,0.86,0.711210557
220,0.0129712115442,0.0539046549275,0.969333333333,0.86,0.737522141
230,0.012644623053,0.0535444353678,0.969333333333,0.872,0.76443728
240,0.0124418981114,0.0525819534463,0.966666666667,0.868,0.790491955
250,0.011997541205,0.0532127518415,0.969333333333,0.864,0.814416548
260,0.0118571421394,0.0532209493374,0.968,0.864,0.840268652
270,0.0116474149905,0.0534650637472,0.968,0.864,0.865841697
280,0.011467997646,0.053657784728,0.969333333333,0.864,0.893384549
290,0.0112922570556,0.0544310225464,0.970666666667,0.86,0.918899014
300,0.0111406878804,0.0551975192581,0.970666666667,0.856,0.944873111
310,0.0109877249754,0.0557442118934,0.970666666667,0.86,0.971100065
320,0.0108737857424,0.0562021124251,0.970666666667,0.856,0.997541182
330,0.0107219821216,0.0566719215934,0.970666666667,0.856,1.023612259
340,0.0105314582694,0.0568510908814,0.972,0.856,1.05093412
350,0.0104588671597,0.0566820409504,0.970666666667,0.86,1.078605959
360,0.0101796227721,0.0569070584955,0.974666666667,0.86,1.10675275
370,0.0100747980383,0.0566717492189,0.973333333333,0.86,1.133758198
380,0.00999868858184,0.056894450271,0.976,0.86,1.161498281
390,0.0099087945983,0.0570707921023,0.976,0.86,1.188022357
400,0.0098138761325,0.0567441332397,0.976,0.86,1.218963965
410,0.00968318129072,0.0571635829057,0.976,0.86,1.244220254
420,0.0095449782652,0.0576288505392,0.976,0.864,1.272356189
430,0.0094793517942,0.0568872917034,0.976,0.864,1.29939391
440,0.00943857235335,0.0575244803985,0.976,0.868,1.334511102
450,0.00937051747481,0.058001749363,0.976,0.864,1.365101965
460,0.00927959757225,0.0584184227317,0.976,0.864,1.404284555
470,0.00923191158137,0.0586294638112,0.976,0.864,1.430854896
480,0.00906953774927,0.0596390308186,0.976,0.864,1.457484183
490,0.00900449123389,0.060036717558,0.976,0.864,1.481844141
500,0.0088847619731,0.0608356037017,0.977333333333,0.864,1.506776021
510,0.00874639980702,0.0615760048081,0.977333333333,0.864,1.530247613
520,0.00860414007375,0.0626660078546,0.977333333333,0.86,1.554387357
530,0.00848574806265,0.0635964904045,0.977333333333,0.856,1.577607971
540,0.00841403820033,0.0638262383025,0.977333333333,0.856,1.60144729
550,0.00831635880671,0.064863165827,0.978666666667,0.852,1.6254759
560,0.00824712424946,0.0658587350157,0.978666666667,0.852,1.649987863
570,0.00816519385215,0.0663904004102,0.978666666667,0.856,1.674645965
580,0.00811256947348,0.0662144056361,0.977333333333,0.852,1.698036228
590,0.00805664019557,0.0665653489812,0.978666666667,0.852,1.722449848
600,0.00794777456937,0.0669799074544,0.977333333333,0.856,1.747093556
610,0.00789529385338,0.0665740951959,0.977333333333,0.856,1.771442516
620,0.00780252448612,0.0663908803314,0.978666666667,0.848,1.795724873
630,0.00768690889491,0.0653454222858,0.981333333333,0.852,1.820061546
640,0.00758678581696,0.065727542799,0.98,0.852,1.845229949
650,0.00750648035604,0.065567831561,0.98,0.852,1.869512618
660,0.00747596960872,0.0655671944357,0.98,0.856,1.895948102
670,0.00739474573566,0.0661597892229,0.981333333333,0.848,1.919771122
680,0.0073584478644,0.0658990743686,0.981333333333,0.848,1.944350155
690,0.00727560506023,0.0657349746724,0.981333333333,0.852,1.96790695
700,0.00722658955695,0.0648999345997,0.982666666667,0.844,1.993019878
710,0.00719331515479,0.0643785267765,0.982666666667,0.852,2.017244082
720,0.00714766709234,0.0644403731743,0.981333333333,0.848,2.043107159
730,0.00710206544161,0.0637519520908,0.981333333333,0.852,2.067871661
740,0.00705730797274,0.0632913876314,0.982666666667,0.856,2.092535369
750,0.00702476205252,0.0629371394741,0.982666666667,0.852,2.116154727
760,0.0069594146042,0.0625297784299,0.982666666667,0.848,2.139679772
770,0.00691893582191,0.0625950310159,0.982666666667,0.86,2.1645823
780,0.00688015231776,0.0622248616416,0.982666666667,0.864,2.188428861
