iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.140861895253,0.135379202149,0.501333333333,0.532,0.002565631
10,0.0595914635647,0.0585386999399,0.852,0.884,0.031245134
20,0.0478828367783,0.0519224257687,0.876,0.86,0.056080165
30,0.0357725108008,0.0471363029132,0.902666666667,0.884,0.083229942
40,0.0294558753384,0.045801134129,0.92,0.888,0.112640551
50,0.027572490418,0.0468751578013,0.926666666667,0.884,0.139553183
60,0.0253385219409,0.0453427627958,0.936,0.872,0.16336306
70,0.0235934345876,0.0453913199856,0.94,0.872,0.193409159
80,0.0228478819704,0.045540913416,0.94,0.876,0.218117361
90,0.0221717996002,0.0458349546574,0.944,0.88,0.245599571
100,0.0212751135513,0.0474627894449,0.944,0.872,0.270632808
110,0.0207143424875,0.0490082503251,0.945333333333,0.868,0.296746369
120,0.0199512517246,0.0499826462161,0.945333333333,0.872,0.321512826
130,0.0193477599719,0.0508530171016,0.948,0.864,0.347345467
140,0.0188985291686,0.0517359887446,0.948,0.864,0.371965466
150,0.018539122602,0.051543987727,0.949333333333,0.872,0.39573975
160,0.0181545867143,0.0497492962605,0.948,0.876,0.420465611
170,0.0177545876845,0.0495064338166,0.952,0.872,0.444258062
180,0.0175366826813,0.0497395765291,0.952,0.876,0.468706415
190,0.0172860456885,0.0497563932623,0.953333333333,0.872,0.49184451
200,0.0171247604506,0.0516228501483,0.950666666667,0.872,0.516764295
210,0.0169740460384,0.0513569019987,0.950666666667,0.876,0.540737495
220,0.0166218696326,0.0517208514158,0.954666666667,0.872,0.564159617
230,0.0163315292601,0.0518965262789,0.954666666667,0.872,0.588602563
240,0.0160215788098,0.0528433146981,0.957333333333,0.872,0.61174121
250,0.0158364990302,0.0532532831653,0.958666666667,0.868,0.636462662
260,0.0156728468578,0.0538882177587,0.957333333333,0.872,0.659732086
270,0.0155080187452,0.0545683133604,0.958666666667,0.872,0.683844716
280,0.0153755921218,0.0544449842595,0.96,0.872,0.707691089
290,0.0152401856051,0.0551676842524,0.958666666667,0.872,0.730982675
300,0.0151335594294,0.0556819497931,0.954666666667,0.872,0.755490696
310,0.0150070591926,0.0557023695803,0.956,0.872,0.778769829
320,0.0148557818186,0.0558466623983,0.956,0.872,0.804108985
330,0.0146750948557,0.0556208169069,0.956,0.872,0.828180633
340,0.0145228777811,0.0552641776674,0.958666666667,0.872,0.851404209
350,0.0143634338966,0.0551201018806,0.958666666667,0.872,0.875471818
360,0.0142335636778,0.0536084682599,0.958666666667,0.876,0.898510553
370,0.0141155664312,0.0536065542274,0.957333333333,0.876,0.923582557
380,0.0140205746408,0.0541086072302,0.958666666667,0.872,0.946989386
390,0.0139271791363,0.0548286683712,0.961333333333,0.872,0.970935204
400,0.0137995032399,0.0546284379294,0.961333333333,0.872,0.994857848
410,0.0136839624069,0.0549319434481,0.962666666667,0.868,1.018193069
420,0.013613394864,0.0548305238771,0.961333333333,0.868,1.043016665
430,0.0135292721894,0.0546735590833,0.96,0.876,1.066701679
440,0.0134260966803,0.0550628659992,0.962666666667,0.88,1.090591184
450,0.0133433635934,0.0547470928293,0.961333333333,0.884,1.114881014
460,0.0132727996605,0.0549676200345,0.962666666667,0.876,1.138495584
470,0.0132120502498,0.055072958484,0.962666666667,0.88,1.162560583
480,0.0131135245217,0.054897611162,0.961333333333,0.88,1.186695681
490,0.0130255277466,0.0547279447226,0.962666666667,0.88,1.211237085
500,0.0128704974271,0.0545835107065,0.964,0.88,1.235539117
510,0.0126848943498,0.054745662962,0.964,0.88,1.261426332
520,0.0125385921949,0.0549974220071,0.964,0.88,1.2858257
530,0.0124577957569,0.0553954027553,0.964,0.876,1.309387574
540,0.012358103626,0.0555901733411,0.962666666667,0.876,1.334574413
550,0.0122799320898,0.0559911788075,0.962666666667,0.876,1.357853684
560,0.0121797659627,0.0563476783442,0.964,0.876,1.382088156
570,0.0121423909743,0.0560249649612,0.964,0.88,1.406131039
580,0.0121130578027,0.0561173082639,0.966666666667,0.88,1.429836848
590,0.0120661544171,0.0558895901036,0.964,0.88,1.457230863
600,0.0120327278189,0.055922128464,0.962666666667,0.88,1.480529671
610,0.0119773109775,0.0559825471057,0.964,0.88,1.505324848
620,0.0119619617522,0.0558627840791,0.962666666667,0.88,1.528559062
630,0.0118628436669,0.0563616020017,0.964,0.88,1.554042122
640,0.011809734739,0.0562414613938,0.965333333333,0.88,1.578877239
650,0.0117405934456,0.0571222093344,0.962666666667,0.884,1.603182995
660,0.0116599885896,0.0564530605119,0.964,0.884,1.627826549
670,0.0116082042181,0.0565829279615,0.964,0.884,1.651231926
680,0.0115677616152,0.056382199868,0.964,0.884,1.676059846
690,0.0115305158928,0.0565006966019,0.962666666667,0.884,1.69988602
700,0.0114572831929,0.0567264005095,0.964,0.884,1.723446085
710,0.0114196854607,0.0566695349452,0.964,0.884,1.747438561
720,0.0113899279762,0.056779401909,0.964,0.884,1.770850245
730,0.0113517004865,0.0567761989139,0.965333333333,0.884,1.795293127
740,0.0113143156779,0.0569945772039,0.965333333333,0.884,1.820417196
750,0.0112954142639,0.0570153683604,0.965333333333,0.884,1.844450262
760,0.0112515167255,0.0570629042037,0.966666666667,0.884,1.868524956
770,0.0112249264608,0.0573266949512,0.968,0.884,1.891916134
780,0.0111816892484,0.0574594620786,0.968,0.884,1.916720475
790,0.0111511946891,0.057515075197,0.969333333333,0.884,1.940086903
800,0.0111006441757,0.0575638361736,0.969333333333,0.884,1.964188629
810,0.0109987340879,0.0576579381469,0.969333333333,0.884,1.988208581
820,0.0109669765997,0.0576764215782,0.969333333333,0.884,2.012072891
830,0.0109323606394,0.0576442185916,0.965333333333,0.884,2.035553679
840,0.0109082781982,0.0577276087745,0.966666666667,0.884,2.058828925
850,0.0108711256248,0.057972942583,0.968,0.88,2.083573273
860,0.0108260637404,0.0580730729285,0.968,0.88,2.108082461
870,0.0107888893679,0.0581818189452,0.968,0.88,2.131566008
880,0.0107605479793,0.0582258112667,0.968,0.88,2.155475918
890,0.0107198809375,0.0585563936022,0.968,0.88,2.178610094
900,0.0106957128829,0.0584160308452,0.968,0.88,2.203051493
910,0.0106539869557,0.0585076597353,0.968,0.88,2.226555551
920,0.0106122326796,0.0584487574722,0.968,0.88,2.250238237
930,0.0105482283541,0.0584032266466,0.968,0.88,2.274812231
