iterations,fitness,time,fevals
0,0.0310564569892,0.00504921
10,0.0382540684824,0.010606573
20,0.0422141097527,0.015024761
30,0.0473929194973,0.020821337
40,0.0495312507819,0.026102193
50,0.0550474214275,0.03513475
60,0.0583688859169,0.039527819
70,0.0624823215854,0.045578453
80,0.0641943389312,0.049939466
90,0.0668487036505,0.060639115
100,0.066270598317,0.065052893
110,0.0684780515057,0.077208476
120,0.0672104931028,0.081290582
130,0.07039096845,0.08898814
140,0.0757998867906,0.094093214
150,0.0787852254459,0.098264499
160,0.082116739498,0.113910597
170,0.082481171101,0.118093059
180,0.0777949941207,0.131549674
190,0.0855950353459,0.134175308
200,0.0841885319373,0.137240234
210,0.0869990453224,0.1397996
220,0.0824651999172,0.142473095
230,0.0851278873616,0.145204242
240,0.0870449075662,0.148312055
250,0.0879485005413,0.151274778
260,0.0832080270705,0.153884159
270,0.0880314170813,0.158128999
280,0.0874205764506,0.161459554
290,0.0882165012363,0.164118014
300,0.0898904579065,0.167128158
310,0.0911840897987,0.172314772
320,0.0891184185099,0.174727649
330,0.0895534467013,0.177559781
340,0.0895534467013,0.180510324
350,0.0875789184266,0.183082578
360,0.0873449369464,0.185786466
370,0.0929187407799,0.188736144
380,0.0893125995105,0.191433512
390,0.0920542894745,0.193937217
400,0.088573899066,0.196728195
410,0.0918074058683,0.200713614
420,0.0881776514883,0.203157451
430,0.0886984780982,0.205871523
440,0.0869698336697,0.208705779
450,0.0910904012542,0.210881755
460,0.0890419412495,0.213099571
470,0.0899486871142,0.215846359
480,0.0940087450812,0.21816902
490,0.0969015465193,0.221321514
500,0.097439606712,0.223531071
510,0.0961547100952,0.225586062
520,0.0954470980567,0.227658536
530,0.096672443706,0.230057141
540,0.096672443706,0.232130642
550,0.0913188903471,0.234519621
560,0.0933360551927,0.23713229
570,0.0899711737298,0.240679049
580,0.0899711737298,0.244007259
590,0.093440217794,0.247379067
600,0.0947542849201,0.250180594
610,0.0933251815646,0.252564748
