iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.127942538838,0.125346817293,0.510666666667,0.54,0.000938704000021
10,0.126599903222,0.1246032555,0.510666666667,0.54,0.0102702589999
20,0.126154581418,0.124412394668,0.510666666667,0.54,0.0203177109998
30,0.125392497608,0.124181427061,0.510666666667,0.54,0.0321829179998
40,0.125538640294,0.124204921071,0.510666666667,0.54,0.0418945679999
50,0.122021137622,0.121354451254,0.617333333333,0.632,0.0544673559999
60,0.121941549378,0.121257684604,0.617333333333,0.632,0.0676328819999
70,0.121757054219,0.121151563169,0.618666666667,0.636,0.078195086
80,0.121441702053,0.120956809842,0.634666666667,0.66,0.0869719770001
90,0.120736484045,0.121056401605,0.492,0.46,0.0973129020001
100,0.120343799399,0.12022068521,0.714666666667,0.748,0.106440628
110,0.119891229234,0.11972949809,0.706666666667,0.736,0.115524417
120,0.119842034616,0.119629698329,0.7,0.732,0.125216154
130,0.119467203892,0.118852313589,0.657333333333,0.688,0.134503667
140,0.119446315047,0.118891132974,0.661333333333,0.704,0.143493632
150,0.11926144309,0.118873084145,0.682666666667,0.724,0.15253636
160,0.119244460969,0.11881859617,0.681333333333,0.72,0.163233433
170,0.119204824416,0.118800138174,0.681333333333,0.72,0.173502345
180,0.118877046593,0.118513054406,0.684,0.724,0.182545551
190,0.11910773447,0.117743327911,0.628,0.656,0.192555752
200,0.118849358849,0.118381752447,0.677333333333,0.72,0.201833786
210,0.11868088018,0.118019403347,0.658666666667,0.7,0.211263604
220,0.11865524343,0.118009044911,0.66,0.704,0.220296584
230,0.116978938315,0.116400436568,0.681333333333,0.72,0.229827719
240,0.11766663707,0.117654508665,0.726666666667,0.756,0.238961458
250,0.116831292565,0.116178826249,0.678666666667,0.72,0.24848405
260,0.116689785127,0.116164145766,0.685333333333,0.724,0.257453506
270,0.119214298073,0.116682281797,0.601333333333,0.616,0.267738713
280,0.116664152177,0.116141510463,0.686666666667,0.728,0.277776035
290,0.116726942542,0.116071685449,0.681333333333,0.724,0.287084693
300,0.116555122675,0.116125160498,0.693333333333,0.728,0.296175957
310,0.116186427938,0.115718824581,0.690666666667,0.728,0.305799772
320,0.116158346975,0.115697219563,0.692,0.728,0.31480586
330,0.115807397747,0.114978215044,0.676,0.708,0.324060852
340,0.114962912993,0.114479827541,0.712,0.74,0.333121692
350,0.114771921566,0.114426170969,0.712,0.74,0.343523212
360,0.114730151814,0.11440198919,0.712,0.74,0.3527985
370,0.114461534201,0.113864095669,0.713333333333,0.736,0.36206974
380,0.115265049645,0.114877510352,0.704,0.732,0.372043144001
390,0.114414487406,0.114263446122,0.744,0.768,0.381851006001
400,0.114622980993,0.113967474706,0.705333333333,0.736,0.391046229001
410,0.11390423204,0.113717450659,0.744,0.764,0.400626397001
420,0.113835648282,0.113627316709,0.742666666667,0.76,0.410752208001
430,0.113786360321,0.113383211877,0.728,0.748,0.420921848001
440,0.113726441998,0.113339236686,0.729333333333,0.748,0.429947224001
450,0.113713854436,0.113233384826,0.724,0.748,0.439260385001
460,0.113599786088,0.113004401518,0.718666666667,0.744,0.449459344001
470,0.113221174251,0.112048262734,0.689333333333,0.712,0.458925075001
480,0.11067990907,0.109805325373,0.713333333333,0.744,0.467685388001
490,0.11050435076,0.10937185892,0.704,0.732,0.476996804001
500,0.110575315302,0.109276816167,0.696,0.72,0.486079232001
510,0.110325393488,0.109256112072,0.706666666667,0.744,0.495609045001
520,0.110137036681,0.109295894957,0.717333333333,0.748,0.504363281001
530,0.110186636502,0.108753524865,0.692,0.72,0.513873423001
540,0.109443364121,0.108792849502,0.729333333333,0.752,0.522641141001
550,0.109216565594,0.108239605932,0.714666666667,0.744,0.532201271001
560,0.109074428249,0.107965769339,0.709333333333,0.744,0.541016761001
570,0.109069456844,0.107965690762,0.709333333333,0.744,0.551269079001
580,0.10912473307,0.108620585782,0.737333333333,0.756,0.560429747001
590,0.109002844209,0.108052457777,0.714666666667,0.744,0.569866926001
600,0.108923704447,0.108276162064,0.726666666667,0.752,0.578920176001
610,0.109597875841,0.107944310417,0.689333333333,0.712,0.589838281001
620,0.108581098726,0.107744103652,0.721333333333,0.748,0.599679723001
630,0.108581098864,0.107744103653,0.721333333333,0.748,0.608894210001
640,0.10722120963,0.105883141833,0.718666666667,0.74,0.617662999001
650,0.106538512449,0.105320456849,0.726666666667,0.752,0.627369767001
660,0.106875350049,0.105451901606,0.718666666667,0.74,0.637861804001
670,0.105908190768,0.104508922269,0.732,0.756,0.646992337001
680,0.105902642986,0.104508081193,0.732,0.756,0.655859521001
690,0.106305133935,0.104794933073,0.724,0.752,0.665127676001
700,0.105785445124,0.104400621658,0.733333333333,0.756,0.673957619001
