iterations,fitness,time
0,9.80484515241e-07,2.09799999999e-05
10,9.95463015708e-07,3.85139999999e-05
20,1.04054269756e-06,5.81469999998e-05
30,1.05800449436e-06,8.97059999998e-05
40,1.08608747242e-06,0.000891913
50,1.15936778031e-06,0.000919532
60,1.21670733029e-06,0.000942234
70,1.22391596853e-06,0.000964694
80,1.25690988259e-06,0.00098328
90,1.30773743888e-06,0.00100015
100,1.31576837148e-06,0.001018096
110,1.34274231421e-06,0.001036418
120,1.39685634566e-06,0.001059526
130,1.40735731313e-06,0.001073399
140,1.40740542504e-06,0.001090823
150,1.43590959682e-06,0.001108529
160,1.48373618216e-06,0.001125353
170,1.50020698573e-06,0.001142009
180,1.53051535442e-06,0.001155242
190,1.53865806624e-06,0.001168414
200,1.56684971827e-06,0.001182106
210,1.5771892489e-06,0.001194815
220,1.57924167395e-06,0.001210522
230,1.59359646199e-06,0.001226657
240,1.60635183025e-06,0.001243722
250,1.62120133203e-06,0.001261316
260,1.62914400199e-06,0.001277884
270,1.65721306903e-06,0.001293143
280,1.67205155318e-06,0.001309551
290,1.67224400079e-06,0.001323599
300,1.67803675543e-06,0.00134073
310,1.68463037281e-06,0.00135862
320,1.70074194612e-06,0.001377417
330,1.72357369421e-06,0.001395538
340,1.75865668883e-06,0.001431518
350,1.76585054036e-06,0.001468752
360,1.77177987976e-06,0.001487521
370,1.77713931924e-06,0.001508486
380,1.77713931924e-06,0.001529474
390,4567.23799936,0.001599652
400,4619.18936787,0.001624075
410,4619.18936787,0.001643053
420,4619.18936787,0.001665655
430,4619.18936787,0.001681971
440,4619.18936787,0.001698056
450,4619.18936787,0.001714286
460,4619.18936787,0.001730831
470,4619.18936787,0.001751896
480,4619.18936787,0.001767458
490,4619.18936787,0.001783092
500,4667.83715952,0.001799872
510,4667.83715952,0.00181554
520,4667.83715952,0.001831639
530,4667.83715952,0.001845662
540,4667.83715952,0.001859928
550,4667.83715952,0.001875293
560,4667.83715952,0.001895059
570,4667.83715952,0.001910195
580,4667.83715952,0.001976282
590,4667.83715952,0.001991681
600,4667.83715952,0.002006108
610,4667.83715952,0.002020894
620,4667.83715952,0.002035918
630,4667.83715952,0.002056433
640,4667.83715952,0.002069984
650,4667.83715952,0.002089162
660,4780.31202822,0.002105027
670,4780.31202822,0.002120481
680,4806.28771247,0.002135431
690,4806.28771247,0.002150151
700,4843.77933537,0.002164282
710,4843.77933537,0.002179923
720,4843.77933537,0.002196399
730,4843.77933537,0.00221189
740,4843.77933537,0.0022284
750,4843.77933537,0.002245811
760,4843.77933537,0.002267005
770,4843.77933537,0.002281475
780,4843.77933537,0.002294243
790,4843.77933537,0.002309833
800,4843.77933537,0.002327629
810,4843.77933537,0.002341469
820,4843.77933537,0.002357082
830,4843.77933537,0.002375642
840,4843.77933537,0.002391405
850,4843.77933537,0.002406883
860,4843.77933537,0.002425555
870,4843.77933537,0.002440805
880,4843.77933537,0.002456222
890,4843.77933537,0.002474753
900,4843.77933537,0.002490794
910,4843.77933537,0.002506251
920,4843.77933537,0.002526614
930,4843.77933537,0.002544851
940,4843.77933537,0.002562446
950,4843.77933537,0.002591137
960,4843.77933537,0.002670704
970,4843.77933537,0.002692771
980,4843.77933537,0.002710382
990,4843.77933537,0.002727799
1000,4843.77933537,0.002749179
1010,4843.77933537,0.002771257
1020,4843.77933537,0.002789251
1030,4843.77933537,0.002807795
1040,4843.77933537,0.002830773
1050,4843.77933537,0.002851001
1060,4843.77933537,0.002869428
1070,4843.77933537,0.002903139
1080,4843.77933537,0.002937195
1090,4843.77933537,0.003009886
1100,4843.77933537,0.004267122
1110,4843.77933537,0.004287052
1120,4843.77933537,0.00430717
1130,4843.77933537,0.004323344
1140,4843.77933537,0.004350038
1150,4843.77933537,0.004396402
1160,4843.77933537,0.004413428
1170,4843.77933537,0.004431677
1180,4843.77933537,0.004449902
1190,4843.77933537,0.004466203
1200,4843.77933537,0.004482058
1210,4843.77933537,0.004498738
1220,4843.77933537,0.004528924
1230,4843.77933537,0.004544919
1240,4843.77933537,0.004561055
1250,4843.77933537,0.004875835
1260,4843.77933537,0.004918196
1270,4843.77933537,0.004950407
1280,4843.77933537,0.004979097
1290,4843.77933537,0.004999824
1300,4843.77933537,0.005028411
1310,4843.77933537,0.005048794
1320,4843.77933537,0.005069697
1330,4843.77933537,0.005089043
1340,4843.77933537,0.005107634
1350,4843.77933537,0.005131226
1360,4843.77933537,0.00515733
1370,4843.77933537,0.00518038
1380,4843.77933537,0.005200345
1390,4843.77933537,0.005243897
1400,4843.77933537,0.005279357
1410,4843.77933537,0.005358182
1420,4843.77933537,0.005397046
1430,4843.77933537,0.005424365
1440,4843.77933537,0.005450804
1450,4843.77933537,0.005473519
1460,4843.77933537,0.005497399
1470,4843.77933537,0.005523498
1480,4843.77933537,0.005547471
1490,4843.77933537,0.005574036
1500,4843.77933537,0.005594481
1510,4843.77933537,0.005613205
1520,4843.77933537,0.00565535
1530,4843.77933537,0.005749054
1540,4843.77933537,0.005771628
1550,4843.77933537,0.005787485
1560,4843.77933537,0.005807852
1570,4843.77933537,0.005823351
1580,4843.77933537,0.005837579
1590,4843.77933537,0.005855371
1600,4843.77933537,0.005870371
1610,4843.77933537,0.005887317
1620,4843.77933537,0.005901089
1630,4843.77933537,0.00591531
1640,4843.77933537,0.005933733
1650,4843.77933537,0.005950713
1660,4843.77933537,0.005967607
1670,4843.77933537,0.005990083
1680,4843.77933537,0.006007358
1690,4843.77933537,0.006024973
1700,4843.77933537,0.006040051
1710,4843.77933537,0.006074369
1720,4843.77933537,0.006098599
1730,4843.77933537,0.006117508
1740,4843.77933537,0.006134943
1750,4843.77933537,0.006153132
1760,4843.77933537,0.006174922
1770,4843.77933537,0.006192861
1780,4843.77933537,0.006209771
1790,4843.77933537,0.006229139
1800,4843.77933537,0.006244246
1810,4843.77933537,0.006275294
1820,4843.77933537,0.006290993
1830,4843.77933537,0.006305301
1840,4843.77933537,0.006318744
1850,4843.77933537,0.006332315
1860,4843.77933537,0.006353041
1870,4843.77933537,0.006382713
1880,4843.77933537,0.006406757
1890,4843.77933537,0.006449024
1900,4843.77933537,0.006483134
1910,4843.77933537,0.007473048
1920,4843.77933537,0.007506522
1930,4843.77933537,0.007526604
1940,4843.77933537,0.007555915
1950,4843.77933537,0.00757675
1960,4843.77933537,0.007593398
1970,4843.77933537,0.007609985
1980,4843.77933537,0.007625363
1990,4843.77933537,0.007641395
2000,4843.77933537,0.007657586
2010,4843.77933537,0.007677477
2020,4843.77933537,0.007693886
2030,4843.77933537,0.007709341
2040,4843.77933537,0.007728956
2050,4843.77933537,0.007823687
2060,4843.77933537,0.007844285
2070,4843.77933537,0.007868738
2080,4843.77933537,0.007888181
2090,4843.77933537,0.007907052
2100,4843.77933537,0.007931462
2110,4843.77933537,0.007952004
2120,4843.77933537,0.007970965
2130,4843.77933537,0.007988932
2140,4843.77933537,0.008008577
2150,4843.77933537,0.008031277
2160,4843.77933537,0.008058931
2170,4843.77933537,0.008075721
2180,4843.77933537,0.008103428
2190,4843.77933537,0.008123488
2200,4843.77933537,0.008169459
2210,4843.77933537,0.008195389
2220,4843.77933537,0.008218849
2230,4843.77933537,0.00823911
2240,4843.77933537,0.008261233
2250,4843.77933537,0.008277742
2260,4843.77933537,0.008294069
2270,4843.77933537,0.008312071
2280,4843.77933537,0.008332606
2290,4843.77933537,0.008351502
2300,4843.77933537,0.008395194
2310,4843.77933537,0.008430064
2320,4843.77933537,0.00845253
2330,4843.77933537,0.008472651
2340,4843.77933537,0.008495578
2350,4843.77933537,0.008515623
2360,4843.77933537,0.008582192
2370,4843.77933537,0.008602193
2380,4843.77933537,0.008622269
2390,4843.77933537,0.008645036
2400,4843.77933537,0.008679302
2410,4843.77933537,0.00869609
2420,4843.77933537,0.008714769
2430,4843.77933537,0.008786069
2440,4843.77933537,0.008800556
2450,4843.77933537,0.008817281
2460,4843.77933537,0.008831885
2470,4843.77933537,0.008853127
2480,4843.77933537,0.00887136
2490,4843.77933537,0.008888049
2500,4843.77933537,0.008905437
2510,4843.77933537,0.008921271
2520,4843.77933537,0.008939434
2530,4843.77933537,0.008966402
2540,4843.77933537,0.008989417
2550,4843.77933537,0.009021342
2560,4843.77933537,0.009060017
2570,4843.77933537,0.00913121
2580,4843.77933537,0.009155626
2590,4843.77933537,0.009176352
2600,4843.77933537,0.009194669
2610,4843.77933537,0.009213238
2620,4843.77933537,0.009232215
2630,4843.77933537,0.009248758
2640,4843.77933537,0.009267798
2650,4843.77933537,0.009284422
2660,4843.77933537,0.009300012
2670,4843.77933537,0.009320984
2680,4843.77933537,0.009339258
2690,4843.77933537,0.009357189
2700,4843.77933537,0.009381867
2710,4843.77933537,0.009407902
2720,4843.77933537,0.009429081
2730,4843.77933537,0.009455263
2740,4843.77933537,0.009474524
2750,4843.77933537,0.009492423
2760,4843.77933537,0.00950956
2770,4843.77933537,0.009525601
2780,4843.77933537,0.009541103
2790,4843.77933537,0.009557359
2800,4843.77933537,0.009572493
2810,4843.77933537,0.009588861
2820,4843.77933537,0.009644231
2830,4843.77933537,0.009665359
2840,4843.77933537,0.009688362
2850,4843.77933537,0.009709984
2860,4843.77933537,0.009730086
2870,4843.77933537,0.009747587
2880,4843.77933537,0.009767183
2890,4843.77933537,0.009798681
2900,4843.77933537,0.009824878
2910,4843.77933537,0.009876255
2920,4843.77933537,0.011994257
2930,4843.77933537,0.012030451
2940,4843.77933537,0.012049526
2950,4843.77933537,0.012064617
2960,4843.77933537,0.012079024
2970,4843.77933537,0.012165667
2980,4843.77933537,0.012198526
2990,4843.77933537,0.01222189
3000,4843.77933537,0.012243878
3010,4843.77933537,0.012262409
3020,4843.77933537,0.012278463
3030,4843.77933537,0.012297555
