iterations,fitness,time
0,1.4382794653e-06,0.001027116
10,1.53509629771e-06,0.002113116
20,1.5548579957e-06,0.004001052
30,1.50023166956e-06,0.005348218
40,1.5497476148e-06,0.006434943
50,1.61362492672e-06,0.007824355
60,1.66651337815e-06,0.009153662
70,1.62276355147e-06,0.010433358
80,1.62276355147e-06,0.01173935
90,1.68748184664e-06,0.012774718
100,1.66882010245e-06,0.013802171
110,1.6642347641e-06,0.015058896
120,1.67416497232e-06,0.016978048
130,1.70953249203e-06,0.018169236
140,1.73579244906e-06,0.019285277
150,1.73540887995e-06,0.020420831
160,1.73700474907e-06,0.021445317
170,1.78301176974e-06,0.022699386
180,1.78422156138e-06,0.023808941
190,1.82158233117e-06,0.024945762
