iterations,fitness,time
0,1.40928302744e-06,0.006909036
10,1.45951328058e-06,0.009320723
20,1.53375713947e-06,0.011543797
30,1.513979611e-06,0.013592636
40,1.51565791855e-06,0.017473353
50,1.55551493829e-06,0.019485989
60,1.60604370248e-06,0.022642755
70,1.6166338468e-06,0.024791337
80,1.62055678469e-06,0.027118667
90,1.63236177841e-06,0.028751873
100,1.65398824241e-06,0.031445813
110,1.62152060611e-06,0.033442112
120,1.64377816556e-06,0.034745251
130,1.68908828636e-06,0.036076
140,1.68608728863e-06,0.037274212
150,1.6776295783e-06,0.039389945
160,1.68913424171e-06,0.040655313
170,1.69849708606e-06,0.042258336
180,1.72261047322e-06,0.043438789
190,1.72935638896e-06,0.045622508
