iterations,fitness,time
0,1.47584506136e-06,0.001279513
10,1.4663993772e-06,0.002335151
20,1.48974656451e-06,0.003346003
30,1.49446190106e-06,0.004614924
40,1.53025148061e-06,0.006028237
50,1.55516356868e-06,0.007431146
60,1.64208649606e-06,0.008467306
70,1.68898518182e-06,0.009880891
80,1.62319463589e-06,0.011148981
90,1.64113674107e-06,0.012269431
100,1.67949707599e-06,0.013719119
110,1.69901366189e-06,0.015137041
120,1.72577393992e-06,0.016249027
130,1.75577565197e-06,0.017266461
140,1.77095234217e-06,0.018277024
150,1.74700527953e-06,0.019349799
160,1.7526777338e-06,0.021105867
170,1.74656033329e-06,0.02223259
180,1.75114371388e-06,0.023566797
190,1.77350811587e-06,0.024728934
