iterations,fitness,time
0,1.46419446343e-06,0.000803232
10,1.41411717834e-06,0.001889415
20,1.41764828435e-06,0.002882237
30,1.53467144103e-06,0.00362792
40,1.47891228304e-06,0.004505555
50,1.55065514284e-06,0.00545867
60,1.5089427177e-06,0.006645015
70,1.51165141364e-06,0.008067328
80,1.49793008817e-06,0.010169941
90,1.53669100085e-06,0.011052275
100,1.56995476162e-06,0.012008121
110,1.60792411683e-06,0.01289716
120,1.60635564312e-06,0.013887195
130,1.62440920995e-06,0.014796822
140,1.60763148152e-06,0.015733654
150,1.60492116493e-06,0.01637558
160,1.61098513182e-06,0.017296505
170,1.63046800236e-06,0.01794636
180,1.62907649897e-06,0.01860673
190,1.65639610578e-06,0.019355754
