iterations,fitness,time
0,1.41457948254e-06,0.002218736
10,1.45083738667e-06,0.004014327
20,1.46005448613e-06,0.006281983
30,1.4638469459e-06,0.008059006
40,1.53448129952e-06,0.010134465
50,1.55304741022e-06,0.011958758
60,1.59730105883e-06,0.013772469
70,1.62795114849e-06,0.015525377
80,1.61695689799e-06,0.017153031
90,1.59948654669e-06,0.019159657
100,1.60619718482e-06,0.020995668
110,1.64464879026e-06,0.022686622
120,1.65210598418e-06,0.024149598
130,1.58273682817e-06,0.025799756
140,1.60590259139e-06,0.02760513
150,1.59152968799e-06,0.029897057
160,1.6226811844e-06,0.031371864
170,1.63881278915e-06,0.033651036
180,1.63894464766e-06,0.035882817
190,1.62519389169e-06,0.037703483
